Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Month,Hour
256911,Internet service slow and intermittent,2015-04-25,2015-04-25 00:00:00,1900-01-01 13:09:19,Customer Care Call,Bartlett,Tennessee,38133,Closed,No,April,13
332159,Disney Account,2015-10-06,2015-10-06 00:00:00,1900-01-01 10:09:01,Customer Care Call,Bartlett,Tennessee,38135,Solved,No,October,10
294386,Week long issues with speed and no help from Disney,2015-05-18,2015-05-18 00:00:00,1900-01-01 09:36:31,Internet,Bartonville,Illinois,61607,Solved,No,May,9
327139,Data Usage Cap Maine,2015-06-06,2015-06-06 00:00:00,1900-01-01 20:04:42,Customer Care Call,Bath,Maine,4530,Open,No,June,20
360806,Disneys Shady Business Practices,2015-06-24,2015-06-24 00:00:00,1900-01-01 03:43:45,Internet,Battle Ground,Washington,98604,Open,Yes,June,3
375249,Disney cable,2015-06-30,2015-06-30 00:00:00,1900-01-01 15:47:29,Internet,Beach Haven,New Jersey,8008,Pending,No,June,15
373009,Disney Pricing,2015-06-29,2015-06-29 00:00:00,1900-01-01 16:50:06,Internet,Beachwood,New Jersey,8722,Open,No,June,16
229055,Disney Complaint,2015-10-04,2015-10-04 00:00:00,1900-01-01 14:35:54,Internet,Beale Afb,California,95903,Closed,No,October,14
365445,CABLE,2015-06-25,2015-06-25 00:00:00,1900-01-01 14:25:23,Internet,Beaver Falls,Pennsylvania,15010,Solved,No,June,14
252877,Disney Charges,2015-04-23,2015-04-23 00:00:00,1900-01-01 15:20:54,Customer Care Call,Beaverton,Oregon,97005,Open,No,April,15
316088,Disney,2015-05-31,2015-05-31 00:00:00,1900-01-01 23:02:38,Customer Care Call,Beaverton,Oregon,97006,Pending,No,May,23
297569,Internet needed,2015-05-19,2015-05-19 00:00:00,1900-01-01 16:23:00,Internet,Bedford,Indiana,47421,Solved,No,May,16
282375,Deceptive Practices,2015-10-05,2015-10-05 00:00:00,1900-01-01 09:54:33,Internet,Bedford,Pennsylvania,15522,Solved,No,October,9
249174,Disney fraud,2015-04-21,2015-04-21 00:00:00,1900-01-01 21:56:13,Internet,Bel Air,Maryland,21014,Closed,No,April,21
327919,Complaint CR Disney Problem  VOIP Phone not working for days,2015-08-06,2015-08-06 00:00:00,1900-01-01 10:23:24,Internet,Bel Air,Maryland,21014,Solved,No,August,10
238313,Disney,2015-04-15,2015-04-15 00:00:00,1900-01-01 21:40:42,Internet,Belleville,Michigan,48111,Closed,No,April,21
226213,Doublebilling,2015-09-04,2015-09-04 00:00:00,1900-01-01 12:15:51,Internet,Bellevue,Washington,98004,Closed,No,September,12
216441,download speeds slower than dialup but paying for 25 Mbps,2015-03-04,2015-03-04 00:00:00,1900-01-01 13:41:50,Internet,Bellevue,Washington,98006,Closed,No,March,13
364301,Disney billing error,2015-06-25,2015-06-25 00:00:00,1900-01-01 11:33:32,Internet,Bellingham,Washington,98229,Solved,Yes,June,11
367375,Disney Internet Technical Support,2015-06-26,2015-06-26 00:00:00,1900-01-01 04:54:18,Internet,Bellingham,Washington,98225,Solved,No,June,4
235996,Disney Blocking HBOGo on PS4,2015-04-14,2015-04-14 00:00:00,1900-01-01 21:08:59,Customer Care Call,Belmont,California,94002,Closed,No,April,21
231265,Residentail Broadband Data Caps,2015-12-04,2015-12-04 00:00:00,1900-01-01 15:10:25,Internet,Belmont,Michigan,49306,Closed,No,December,15
363097,Disney,2015-06-24,2015-06-24 00:00:00,1900-01-01 18:24:00,Internet,Belton,Missouri,64012,Open,No,June,18
304557,Monthly Charges Increased without any notice,2015-05-23,2015-05-23 00:00:00,1900-01-01 10:19:35,Internet,Beltsville,Maryland,20705,Solved,No,May,10
260284,Disney internet for low income families,2015-04-27,2015-04-27 00:00:00,1900-01-01 20:57:16,Customer Care Call,Belvidere,Illinois,61008,Closed,No,April,20
260286,Disney internet for low income families,2015-04-27,2015-04-27 00:00:00,1900-01-01 20:57:43,Internet,Belvidere,Illinois,61008,Closed,No,April,20
272802,Disney Service and customer service representative,2015-04-05,2015-04-05 00:00:00,1900-01-01 20:59:22,Internet,Bensalem,Pennsylvania,19020,Closed,No,April,20
293050,Poor internet connectiondropped connection since installation of new modem,2015-05-16,2015-05-16 00:00:00,1900-01-01 08:32:31,Internet,Bensalem,Pennsylvania,19020,Solved,No,May,8
351961,Disney Billing,2015-06-19,2015-06-19 00:00:00,1900-01-01 13:46:28,Internet,Bensalem,Pennsylvania,19020,Solved,Yes,June,13
360739,Bank Fee Refund Reques,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:48:55,Internet,Berkeley,California,94704,Closed,No,June,1
360830,Disney Unfair Charge,2015-06-24,2015-06-24 00:00:00,1900-01-01 04:24:26,Internet,Berkeley,California,94705,Pending,No,June,4
370385,Wrongful Billing,2015-06-27,2015-06-27 00:00:00,1900-01-01 18:44:08,Customer Care Call,Berkeley,California,94704,Solved,No,June,18
232450,Billing problem,2015-04-13,2015-04-13 00:00:00,1900-01-01 14:26:56,Customer Care Call,Berkeley Lake,Georgia,30096,Closed,No,April,14
373879,Service refusal and lower than advertised speeds,2015-06-30,2015-06-30 00:00:00,1900-01-01 00:40:28,Internet,Berkeley Spring,West Virginia,25411,Open,No,June,0
347973,Disney  MAJOR COMPLAINT 1ST TIME CUSTOMER  AGGRAVATED HEALTH ISSUES,2015-06-18,2015-06-18 00:00:00,1900-01-01 09:37:51,Customer Care Call,Berwyn,Pennsylvania,19312,Closed,No,June,9
353984,Connecting the service,2015-06-20,2015-06-20 00:00:00,1900-01-01 15:28:21,Customer Care Call,Bethesda,Maryland,20817,Solved,No,June,15
348310,Over Charge by lying,2015-06-18,2015-06-18 00:00:00,1900-01-01 11:08:53,Internet,Blacksburg,Virginia,24060,Solved,No,June,11
300985,Disney keeps changing bill and every time gives new reasons,2015-05-21,2015-05-21 00:00:00,1900-01-01 11:29:53,Internet,Blackwood,New Jersey,8012,Solved,No,May,11
336029,Ad in craigslist was a scam for selling product not owned,2015-11-06,2015-11-06 00:00:00,1900-01-01 21:31:55,Internet,Blackwood,New Jersey,8012,Closed,No,November,21
353614,Disney Internet,2015-06-20,2015-06-20 00:00:00,1900-01-01 10:58:15,Customer Care Call,Blaine,Washington,98230,Solved,No,June,10
350810,Disney billing after discontinuation of service,2015-06-18,2015-06-18 00:00:00,1900-01-01 22:52:12,Customer Care Call,Blairstown,New Jersey,7825,Solved,No,June,22
347021,COMPLAINT AGAINST Disney,2015-06-17,2015-06-17 00:00:00,1900-01-01 18:54:21,Customer Care Call,Bloomfield,Michigan,48302,Open,No,June,18
347789,Disney data cap,2015-06-18,2015-06-18 00:00:00,1900-01-01 03:22:37,Internet,Bloomingdale,Georgia,31302,Open,No,June,3
358822,Disney Issues,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:05:04,Internet,Bloomingdale,Georgia,31302,Pending,No,June,15
249465,Disney charging a fee without disclosing,2015-04-22,2015-04-22 00:00:00,1900-01-01 08:44:27,Internet,Bloomington,Illinois,61701,Closed,No,April,8
360372,increased bill,2015-06-23,2015-06-23 00:00:00,1900-01-01 22:36:29,Internet,Bloomington,Illinois,61704,Solved,No,June,22
367310,Suspected Throttling,2015-06-26,2015-06-26 00:00:00,1900-01-01 01:00:33,Internet,Bloomington,Illinois,61704,Open,Yes,June,1
251442,constant disruption of internet service,2015-04-22,2015-04-22 00:00:00,1900-01-01 21:41:10,Customer Care Call,Bloomington,Indiana,47401,Closed,No,April,21
363940,Disney Unfair Billing Practices,2015-06-25,2015-06-25 00:00:00,1900-01-01 09:05:14,Customer Care Call,Bloomington,Indiana,47408,Solved,No,June,9
367449,Incorrect Billing and Service from Disney,2015-06-26,2015-06-26 00:00:00,1900-01-01 08:45:22,Internet,Bloomington,Indiana,47401,Solved,No,June,8
312775,Disney reduced my internet speed,2015-05-28,2015-05-28 00:00:00,1900-01-01 23:01:44,Customer Care Call,Bloomington,Minnesota,55420,Solved,No,May,23
360666,Keep getting charged rental fees for modem I already own,2015-06-24,2015-06-24 00:00:00,1900-01-01 00:49:46,Customer Care Call,Bloomington,Minnesota,55431,Solved,No,June,0
327468,Dealing with DisneyXfinity,2015-07-06,2015-07-06 00:00:00,1900-01-01 15:07:09,Internet,Bloominton,Illinois,61701,Closed,No,July,15
239613,Over Billing,2015-04-16,2015-04-16 00:00:00,1900-01-01 15:03:03,Customer Care Call,Boca Raton,Florida,33496,Closed,No,April,15
253813,Billing,2015-04-23,2015-04-23 00:00:00,1900-01-01 17:48:47,Customer Care Call,Boca Raton,Florida,33486,Closed,Yes,April,17
259141,Awful Service,2015-04-27,2015-04-27 00:00:00,1900-01-01 14:13:15,Internet,Boca Raton,Florida,33487,Closed,No,April,14
275079,Disney bad practices,2015-05-05,2015-05-05 00:00:00,1900-01-01 20:41:17,Internet,Boca Raton,Florida,33487,Closed,No,May,20
292598,Billing for equipment that was not provided to me,2015-05-15,2015-05-15 00:00:00,1900-01-01 17:48:59,Customer Care Call,Boca Raton,Florida,33496,Open,No,May,17
294846,Disney Speed Issues,2015-05-18,2015-05-18 00:00:00,1900-01-01 12:52:13,Customer Care Call,Boca Raton,Florida,33434,Open,No,May,12
319332,Technical Support,2015-02-06,2015-02-06 00:00:00,1900-01-01 16:28:50,Customer Care Call,Boca Raton,Florida,33432,Solved,No,February,16
353911,Failure to supply the proper Internet service,2015-06-20,2015-06-20 00:00:00,1900-01-01 14:41:33,Customer Care Call,Boca Raton,Florida,33432,Solved,No,June,14
370148,Disney disconnected my account without reason or notice,2015-06-27,2015-06-27 00:00:00,1900-01-01 15:36:57,Customer Care Call,Boca Raton,Florida,33486,Open,No,June,15
376154,Bad Servicedrop callsno support,2015-06-30,2015-06-30 00:00:00,1900-01-01 21:06:31,Internet,Boca Raton,Florida,33498,Open,No,June,21
375862,Modem rental fees,2015-06-30,2015-06-30 00:00:00,1900-01-01 18:42:19,Internet,Boca Raton,Florida,33496,Open,No,June,18
234849,Disney  issues galore,2015-04-14,2015-04-14 00:00:00,1900-01-01 14:07:23,Internet,Bolton,Massachusetts,1740,Closed,No,April,14
344483,Monopolistic behavior,2015-06-16,2015-06-16 00:00:00,1900-01-01 20:36:12,Customer Care Call,Bolton,Massachusetts,1740,Solved,No,June,20
315491,bait and switch pricing,2015-05-30,2015-05-30 00:00:00,1900-01-01 22:38:41,Customer Care Call,Bordentown,New Jersey,8505,Open,No,May,22
240843,hbo go Disney,2015-04-17,2015-04-17 00:00:00,1900-01-01 09:30:48,Customer Care Call,Boston,Massachusetts,2215,Closed,No,April,9
256620,Disney Slow Internet,2015-04-25,2015-04-25 00:00:00,1900-01-01 01:47:46,Customer Care Call,Boston,Massachusetts,2125,Solved,No,April,1
331321,Slow Internet Speeds,2015-09-06,2015-09-06 00:00:00,1900-01-01 18:14:18,Customer Care Call,Boston,Massachusetts,2116,Solved,No,September,18
359031,Disney Billing pratice,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:41:20,Customer Care Call,Boston,Massachusetts,2136,Solved,Yes,June,15
360419,Disney overbilled me and added numerous hidden charges,2015-06-23,2015-06-23 00:00:00,1900-01-01 22:58:16,Internet,Boston,Massachusetts,2114,Solved,No,June,22
362450,Unfair billing practices of Disney,2015-06-24,2015-06-24 00:00:00,1900-01-01 15:40:31,Customer Care Call,Boston,Massachusetts,2115,Solved,No,June,15
215573,HBO GO blocked on Amazon Fire TV,2015-02-04,2015-02-04 00:00:00,1900-01-01 22:25:22,Internet,Bothell,Washington,98012,Closed,No,February,22
317979,Disney Outagepoor service 61,2015-01-06,2015-01-06 00:00:00,1900-01-01 22:07:53,Customer Care Call,Bothell,Washington,98021,Closed,No,January,22
231412,Disney Agreement,2015-12-04,2015-12-04 00:00:00,1900-01-01 19:29:06,Customer Care Call,Boulder,Colorado,80303,Closed,No,December,19
292412,False contract repersentation,2015-05-15,2015-05-15 00:00:00,1900-01-01 16:34:23,Customer Care Call,Boulder,Colorado,80304,Solved,Yes,May,16
370638,Disney throttling download speed,2015-06-27,2015-06-27 00:00:00,1900-01-01 23:03:12,Customer Care Call,Boulder,Colorado,80305,Pending,No,June,23
215789,broadband interuption,2015-03-04,2015-03-04 00:00:00,1900-01-01 09:11:15,Internet,Bourbonnais,Illinois,60914,Closed,No,March,9
260358,low internet speed,2015-04-27,2015-04-27 00:00:00,1900-01-01 21:34:24,Internet,Bourbonnais,Illinois,60914,Closed,No,April,21
212818,Incorrect Billing,2015-01-04,2015-01-04 00:00:00,1900-01-01 17:39:39,Customer Care Call,Boynton Beach,Florida,33426,Closed,No,January,17
338907,Disney  Diversified Consultants,2015-06-13,2015-06-13 00:00:00,1900-01-01 11:48:10,Internet,Bozeman,Montana,59715,Closed,No,June,11
371186,Disney BILLING FOR LAST 18 mos for services they are unable or unwilling to provide,2015-06-28,2015-06-28 00:00:00,1900-01-01 17:50:11,Internet,Braintree,Massachusetts,2184,Open,No,June,17
228369,Disney blocks HBO GO on PS4,2015-10-04,2015-10-04 00:00:00,1900-01-01 11:17:48,Customer Care Call,Brandon,Mississippi,39047,Closed,No,October,11
329488,Disney data usage charges,2015-08-06,2015-08-06 00:00:00,1900-01-01 20:17:09,Customer Care Call,Brandon,Mississippi,39047,Solved,No,August,20
358865,Disney Bandwidth Billing Issue,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:12:16,Customer Care Call,Brandon,Mississippi,39047,Solved,No,June,15
362663,Disney Internet speeds,2015-06-24,2015-06-24 00:00:00,1900-01-01 16:21:50,Internet,Branford,Connecticut,6405,Solved,No,June,16
235817,Disney slow internet service,2015-04-14,2015-04-14 00:00:00,1900-01-01 19:41:02,Internet,Braselton,Georgia,30517,Closed,No,April,19
354359,Disney Slow Internet,2015-06-20,2015-06-20 00:00:00,1900-01-01 22:01:52,Customer Care Call,Brentwood,California,94513,Open,No,June,22
316562,Disney internet freezes up,2015-01-06,2015-01-06 00:00:00,1900-01-01 12:10:43,Internet,Brentwood,Tennessee,37027,Solved,No,January,12
283105,Disney changed my account plan after i said no about 23 times,2015-11-05,2015-11-05 00:00:00,1900-01-01 11:02:33,Internet,Brick,New Jersey,8724,Solved,No,November,11
358373,lack of service from Disney,2015-06-23,2015-06-23 00:00:00,1900-01-01 13:33:50,Customer Care Call,Brick,New Jersey,8724,Open,No,June,13
360353,Disney,2015-06-23,2015-06-23 00:00:00,1900-01-01 22:26:37,Customer Care Call,Brick,New Jersey,8724,Solved,No,June,22
360370,Disney,2015-06-23,2015-06-23 00:00:00,1900-01-01 22:35:42,Internet,Brick,New Jersey,8724,Solved,No,June,22
360980,credit for service outage 62315,2015-06-24,2015-06-24 00:00:00,1900-01-01 09:07:45,Internet,Brick,New Jersey,8723,Solved,No,June,9
300066,Unauthorized billing,2015-05-20,2015-05-20 00:00:00,1900-01-01 17:28:54,Customer Care Call,Brier,Washington,98036,Solved,No,May,17
257589,Billing overcharges,2015-04-26,2015-04-26 00:00:00,1900-01-01 09:46:58,Customer Care Call,Brigantine,New Jersey,8203,Closed,No,April,9
358720,internetphone,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:41:50,Internet,Brighton,Colorado,80601,Solved,Yes,June,14
370683,Disney Throttling My Internet,2015-06-28,2015-06-28 00:00:00,1900-01-01 01:04:39,Customer Care Call,Brighton,Colorado,80602,Open,No,June,1
214442,Double billing from Disney,2015-02-04,2015-02-04 00:00:00,1900-01-01 14:20:22,Customer Care Call,Brighton,Michigan,48114,Closed,No,February,14
255005,Billing Over Charges,2015-04-24,2015-04-24 00:00:00,1900-01-01 12:12:01,Internet,Brighton,Michigan,48116,Closed,No,April,12
358608,Internet Only,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:22:52,Customer Care Call,Bristol,Connecticut,6010,Solved,No,June,14
264505,Continuing overcharges,2015-04-29,2015-04-29 00:00:00,1900-01-01 15:21:25,Customer Care Call,Bristol,Pennsylvania,19007,Closed,No,April,15
308086,Home Security ForgeryFraud,2015-05-26,2015-05-26 00:00:00,1900-01-01 17:59:35,Internet,Broadlands,Virginia,20148,Closed,No,May,17
355113,2 Day Degraded Services,2015-06-22,2015-06-22 00:00:00,1900-01-01 08:54:47,Internet,Broadway,Virginia,22815,Solved,No,June,8
363585,Internet Bill too high,2015-06-24,2015-06-24 00:00:00,1900-01-01 22:11:44,Customer Care Call,Brockton,Massachusetts,2302,Solved,No,June,22
365533,Over paying for my Disney Services,2015-06-25,2015-06-25 00:00:00,1900-01-01 14:36:20,Internet,Brockton,Massachusetts,2302,Solved,Yes,June,14
294208,Fees not disclosed before service was installed,2015-05-17,2015-05-17 00:00:00,1900-01-01 20:36:02,Internet,Brookhaven,Georgia,30319,Solved,No,May,20
364429,Disney service,2015-06-25,2015-06-25 00:00:00,1900-01-01 12:01:16,Customer Care Call,Brookhaven,Pennsylvania,19015,Solved,No,June,12
364278,Poor customer service,2015-06-25,2015-06-25 00:00:00,1900-01-01 11:27:09,Customer Care Call,Brookhaven,Pennsylvania,19015,Solved,No,June,11
257067,Billed for service never received,2015-04-25,2015-04-25 00:00:00,1900-01-01 15:28:33,Customer Care Call,Brookline,Massachusetts,2446,Closed,No,April,15
329486,Disney,2015-08-06,2015-08-06 00:00:00,1900-01-01 20:16:38,Customer Care Call,Brookline,Massachusetts,2446,Solved,No,August,20
255676,disrupted internet service,2015-04-24,2015-04-24 00:00:00,1900-01-01 15:19:57,Internet,Broomfield,Colorado,80020,Closed,No,April,15
361430,Disney Billing  Speed Issues,2015-06-24,2015-06-24 00:00:00,1900-01-01 11:30:14,Internet,Broomfield,Colorado,80020,Pending,No,June,11
362230,Have to bundle services to get advertised proce,2015-06-24,2015-06-24 00:00:00,1900-01-01 14:45:05,Customer Care Call,Broomfield,Colorado,80021,Solved,No,June,14
367225,Disney policies,2015-06-25,2015-06-25 00:00:00,1900-01-01 22:33:19,Internet,Broomfield,Colorado,80021,Open,No,June,22
370637,Internet Throttling,2015-06-27,2015-06-27 00:00:00,1900-01-01 22:51:38,Internet,Broomfield,Colorado,80021,Pending,No,June,22
370930,Unfair Billing Practices,2015-06-28,2015-06-28 00:00:00,1900-01-01 13:39:59,Internet,Broomfield,Colorado,80023,Solved,No,June,13
233950,Cocmast billing issues,2015-04-14,2015-04-14 00:00:00,1900-01-01 09:56:53,Internet,Brunswick,Georgia,31525,Closed,No,April,9
346447,Disney service that didnt work,2015-06-17,2015-06-17 00:00:00,1900-01-01 16:23:56,Customer Care Call,Brunswick,Georgia,31523,Solved,Yes,June,16
360896,Data Limit,2015-06-24,2015-06-24 00:00:00,1900-01-01 07:51:36,Customer Care Call,Brunswick,Maine,4011,Closed,No,June,7
358891,Pricing is not competive,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:15:55,Customer Care Call,Buford,Georgia,30519,Solved,No,June,15
358669,Disney billing practicesunfair,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:30:03,Customer Care Call,Buford,Georgia,30519,Pending,No,June,14
337181,Disney,2015-12-06,2015-12-06 00:00:00,1900-01-01 14:22:35,Customer Care Call,Burien,Washington,98146,Solved,No,December,14
369878,Slow Internet,2015-06-27,2015-06-27 00:00:00,1900-01-01 12:07:30,Customer Care Call,Burlington,Vermont,5401,Solved,No,June,12
275759,Internet Service,2015-06-05,2015-06-05 00:00:00,1900-01-01 12:14:27,Customer Care Call,Burlington,West Virginia,26710,Closed,No,June,12
258369,Xfinity False Advertisement,2015-04-27,2015-04-27 00:00:00,1900-01-01 10:38:01,Customer Care Call,Burnsville,Minnesota,55337,Closed,No,April,10
265612,Disney HBOGo Application and Sony Products,2015-04-29,2015-04-29 00:00:00,1900-01-01 23:04:49,Internet,Burr Ridge,Illinois,60527,Closed,No,April,23
249466,Never resolved problem with Disney,2015-04-22,2015-04-22 00:00:00,1900-01-01 08:45:14,Internet,Burr Ridge,Illinois,60527,Open,No,April,8
276254,Slow Speed with the entire connection,2015-06-05,2015-06-05 00:00:00,1900-01-01 14:20:38,Internet,Buzzards Bay,Massachusetts,2532,Solved,No,June,14
360678,Disney Possibly Throttling my Internet,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:00:18,Internet,Camas,Washington,98682,Solved,No,June,1
232947,Disney sucks,2015-04-13,2015-04-13 00:00:00,1900-01-01 16:51:51,Internet,Cambridge,Maryland,21613,Closed,No,April,16
250591,InternetTV Billing,2015-04-22,2015-04-22 00:00:00,1900-01-01 15:42:39,Internet,Cambridge,Massachusetts,2138,Closed,No,April,15
